# charactristic, type, id, mat1, mat2, tmat, weight, delta
bfb12152fc895a465d036462e27465d7,32,0,951912a3,77201dc9,5f337bff,63,0
e648d47ec05d111519f586bc92ab1157,32,0,ae2215c4,76f81dbf,94f776ff,61,0
b5c4d71a777bf7d15fb77e0857f27b5f,32,0,c04c1809,75881d63,add7afdd,81,0
d382f21ee062f700a7fa0bba121440f3,32,0,ef631dec,74f01d3d,3b36ffff,59,0
9ba2842bab060445833057a8d61169ff,32,0,129e0253,73181cc7,28eb5f7f,57,0
a3ba1c141a4ba602bd179c5066ae5f63,32,0,24a80495,72a81cab,7943bf7f,61,0
b0fc3aaf92c74ef6c54d159cb800b7b3,32,0,40cc0819,71881c63,dd9333ff,67,0
c0c60c9dc74e78bf830546b4eca52cf3,32,0,6de10dbc,70e01c39,a051bfff,63,0
96703a743a74401703181156e6110ec7,32,0,65e90cbd,70a01c29,7bc7b7ff,53,0
f58b0538494011e3f1f41ddcd2552f1f,32,0,8d0211a0,6ff81bff,2d0f36ff,63,0
dc48c626201d6cf9f34aac2af62fc0df,32,0,9b141362,6f481bd3,684ffd7f,65,0
bf33be37ce90a45ca1b7d441eb7a7e13,32,0,a12e1425,6e981ba7,3164afff,71,0
cd94f59fcb85a5bca33c74abf5b4d4df,32,0,c8471908,6dd01b75,c161fdbf,75,0
93ca48a4edd1072a6556cae100edd9ef,32,0,d15e1a2b,6d181b47,ed4f7f7f,63,0
aeed55b68aa80a52ad64c802c8feeec3,32,0,149b0293,6b301acd,5adbe77f,63,0
e168b3ac74ec779957970c46a9623aaf,32,0,2da205b4,6af81abf,5dce3bfd,67,0
e980387eaf82eda711e0e5ee568f15ab,32,0,3cb30796,6a701a9d,a1effdff,67,0
adfc16e83283d95d3109349583cf1b77,32,0,800e1001,679819e7,103df7ff,65,0
e744ade7b5536ce2614afd08bae04a7b,32,0,ac221584,66f819bf,3bfe66ff,67,0
c66fe52b07608bc62583a55661778abf,32,0,ab251564,66c019b1,db637b7f,65,1
9836308812bc3f488f06b99303704ad3,32,0,c14f1829,65901965,1edc5eff,55,0
d8fecd6f82b65633edbb0c2938984cdb,32,0,2da305b4,62f018bd,dca03dff,69,0
e74675df1af30ba93def39ca9affceab,32,0,4ac40958,61c81873,edb7f7ff,79,1
95e656ef2c6e1c51538b3baf136fa93b,32,0,50de0a1b,61181847,0ae57ffd,71,0
e5a7e8b0607175946c3cee961b9c7e0f,32,0,ab221564,5ef817bf,9b69dfff,67,0
fe0e2d41001b11463efe2c7dad817487,32,0,ad2415a4,5ec817b3,9d8cf5ff,61,0
c1b1fd69abd65ac48245bb1198b83bab,32,0,b9301726,5e68179b,476ffdfd,65,0
9ad575dfc79e263e8270aa0da20c7ea7,32,0,c64f18c9,5d901765,d159feff,67,0
f146861cf27d74a596fa3bce40b4ef6f,32,0,ed641dac,5cc81733,60ff7b7f,71,0
83e47d146b400416a43bfd69e93b0c2f,32,0,11980233,5b2816cb,5c5cbd7f,61,0
b62933ec78f7f41b76dbd2e0feda90d7,32,0,23aa0475,5ab816af,e572baff,75,0
e5a53088cfd112df30992a543b83fadf,32,0,4dc409b8,59c81673,6c9f9fff,65,0
b313066132eb2a77b0847db63137d8eb,32,0,45cc08b9,59881663,8d8d47ff,65,0
ad879e852b1586d148f6b284df995703,32,0,56df0adb,59101645,cddeffff,63,0
ddbda8b77e9cb0980ebee1ac8b3ccc43,32,0,7bf20f7e,5878161f,c63cac7f,69,0
85c8635faaff1f6d92e60c27fab97cfb,32,0,90181203,572815cb,e467efff,75,0
abace856d9228bb212c4e1455b45ea8b,32,0,a42c1485,568815a3,2d3ba3ff,61,0
b53f182af354310c86598cf822b5a83f,32,0,c44c1889,55881563,7d47fd7d,61,0
9331879469fec1f7bcb8381175aa0a8f,32,0,d55e1aab,4d181347,dbde61ff,65,0
87d5599867dab19576348b0499c3d263,32,0,068d00d1,4b8012e1,c7d6afff,63,0
bfcaa93fe51f05ca24fce273be2229a3,32,0,43c80879,49a8126b,218f7d7f,69,0
d4595afcd0fc5751307673b05c9ab86b,32,0,68e30d1c,48f0123d,5095b8fd,67,0
bb7bcaee743c291856e2e0ffe7cb68fb,32,0,860c10c1,478811e3,4523e7ff,75,0
bcdbea615d34d6c5b8911ee4f513dc17,32,0,d75d1aeb,45001141,e3cb77ff,69,0
dfa09270b3b91e60ea6c668fe84662db,32,0,ed671dac,44d01135,04aff7ff,65,0
8916a4994e8326c86a71316de2f240ef,32,0,e56f1cad,44901125,dfefdfff,59,0
d0ed898dddf70ad072221771b232b0bf,32,0,38b20716,4278109f,e1a3b7ff,65,0
c3abaf36557be2240a789ebd6c9c586f,32,0,5cd60b9a,41581057,707a1dff,69,1
951d99dfa841da8c8a65c95f66287a5b,32,0,54de0a9b,41181047,9ee9edfd,65,1
a815664bf0aa7ec831283323e54df45f,32,0,a92c1525,3e880fa3,62e32b7f,63,0
b6869637dadcc476a5b55e9e9cbdb6eb,32,0,c94c1929,3d880f63,fce01eff,75,0
cb6976c22dafa0750f3ae9c76f4687cf,32,0,e0651c0c,3cc00f31,9bde5eff,71,0
8ba3531d1205ae45312298bf74b10517,32,0,ea6f1d4d,3c900f25,c4b7fcff,57,0
d0c26b0be265a3ec015defeef9440997,32,0,00850010,3bc00ef1,197bfdff,65,0
8e9cd630c431017ac73751a40c1d04a7,32,0,199c0333,3b080ec3,954f7fff,55,0
893b9e27deb1e8bf45ab0d30899b7d17,32,0,3bbe0777,3a180e87,8ff0fdff,69,0
9295334e8d539a757b866d54a8d8bac3,32,0,4ecb09d9,39b00e6d,ec3e2dfd,65,0
b419339525e09494bdd3699ef6c903b7,32,0,6bee0d7d,38980e27,f9b46fff,65,0
a7587db69ee46a78a96642ddbf39263b,32,0,7cf90f9f,38200e09,fa0b7ffd,71,0
9bf18658be8ae4ede55f8ba9566f51ff,32,0,8f0b11e1,37b00ded,01eeedff,75,0
ff2806fed6afb4de0574c91b79fddf0f,32,0,02860050,33d80cf7,e93bf7ff,77,0
d9a406257e1cba3fc321cdd127ec667b,32,0,27a304f4,32f00cbd,9ddab7ff,67,0
ab0425154881adc7ad45cfb4ae7c01eb,32,0,3db907b7,32200c89,1cf6bb7f,61,0
9c537eef38227c7b5789b17064a861c3,32,0,38bc0717,32080c83,07fef5ff,65,0
cf5f3ad612bd03eeb1da3d2588e094df,32,0,84031080,2ff00bfd,405e75fd,69,0
877d94dbf67997e0c9b5a5f56cfa3903,32,0,9f1813e3,2f280bcb,329cedfd,73,0
bdff19e624201416dfbe3f400170f34f,32,0,9e1913c3,2f200bc9,3313b7ff,65,0
fa92742e010af3e3633a12ac9f010827,32,0,b63116c6,2e600b99,50eccf7d,57,0
96a6cffa2e6948bdf52cdffbf83fe05f,32,0,bf3817e7,2e280b8b,a4cff57f,79,0
ba5f39690d28ebcb31cdc15b13a847a3,32,0,cf4819e9,2da80b6b,6c0f46df,65,0
c52acc9e994fae79b36e274f3d668a57,32,0,d1561a2a,2d580b57,6be36eff,71,0
8247a156bc65498c0fea0aa3a317713f,32,0,f97e1f2f,2c180b07,236fffff,61,0
b78837960072deca81afe1e894e96917,32,0,2daa05b5,2ab80aaf,d2e16fff,63,0
b2b2021b4a6e00a647f04ebe5b04212b,32,0,4bcc0979,29880a63,dd4377ff,55,0
f5df6fd36f44e753fb746352c575da43,32,0,63e40c7c,28c80a33,49bff7ff,77,0
ab81d2e8491045c53d1edd18302cd773,32,0,7afd0f5f,28000a01,a7e3fd7f,59,0
adaaa43bbb2748a6672c8ed9b4f06afb,32,0,880e1101,279809e7,e1273fff,69,0
81543a30abeefdc8cf2232f6c839005b,32,0,8b0d1161,278009e1,b7e57f7f,61,1
e2282ab976eb2375f130e812423273cb,32,0,c2441848,25c80973,bfbba7ff,61,0
86f41abf82e602152151cceddae1b4b7,32,0,da5c1b4b,25080943,d39bfdff,63,0
eac279530225de00ebe2c5789dc0d81f,32,0,35b306b6,2270089d,1fdefbff,61,0
f16bbca2624fbad2b92007932bddd297,32,0,33b50676,22400891,7ccebfff,67,1
908ad1b1efd653c6c3f12eb5ebbd908b,32,0,3eb807d7,2228088b,148cb75f,69,0
cbee5907839e2f3cc3c43fa9d109d587,32,0,41c70838,21d00875,78a481ff,67,0
b94e7a37b50338c4ada03dcc5899b217,32,0,5bdd0b7b,21000841,04f3ffff,63,0
fcc28a90eaaba10c40f7c77c478bf9db,32,0,92131242,1f7007dd,cadbe7fd,67,0
f1175c574851f346ac30230de0d553bf,32,0,961712c2,1f5007d5,68237fff,63,0
b1dd798877fbfd7692285275fb22d167,32,0,9c1d1383,1f0007c1,c716b7ff,73,0
e5f632fbda5df27756f6f655bbfdc2df,32,0,d0511a0a,1d600759,7057ffff,85,0
ddec72fcc4b0377b3474f96f2b5d7093,32,0,00810010,1be006f9,5b433dff,73,0
c4dfa20fc7ce72184e9a6ac9407586cb,32,0,31b00636,1a68069b,aff7bdff,63,0
a539a78479df8d1458a4e160174b098b,32,0,4fce09f9,19980667,d85bdfff,59,0
a7a3b2861acbaca57088b02dca7ef55b,32,0,78f90f1f,18200609,dfe9befd,65,0
9b0a49683aa522303cb179592328829f,32,0,8b0b1161,17b005ed,546fbf7f,55,1
e6e5a99dcdd64633963ece00d0d3b3bb,32,0,a2221444,16f805bf,cc0bfdff,69,0
94458aadfb4b51cbf85acc655943d42b,32,0,b8381707,1628058b,2451ddff,65,0
b56ec2614978b6efbc93943b82d414ef,32,0,bf3f17e7,16100585,0455fdff,67,0
aec06f081a9ac42582bef45fa397d33b,32,0,ca4a1949,15b8056f,64527cff,65,0
abfd321d630e0c51280ef986fb24565b,32,0,df5f1beb,15100545,078bbb7f,63,0
e47a0c3f32ea16d18e58f900baa706e7,32,0,00800010,13e804fb,2a42adff,63,0
e147512a4b7edea524e8f4d9e2148387,32,0,159502b2,134004d1,68daafff,63,0
b56c1a59e6d8d1a4e03650f9a2cb903f,32,0,59d90b3b,11200449,0c27f9ff,63,0
d9d8e6d05402f3abd631e94fece4e753,32,0,82011040,0fe003f9,65f3f6df,69,0
965d00caaa468e602cc22d0b8d78333f,32,0,bb381767,0e28038b,b193f0df,57,0
de78c65f7d0a0c7638421754fe3c53bf,32,0,d3501a6a,0d68035b,2f6bebff,69,0
8781337341de47257cb4f58a8ee3273f,32,0,e86b1d0d,0cb0032d,f4b9bdfd,67,0
8f6b60993510ba506666d8e051118ceb,32,0,1f9c03f3,0b0802c3,abbf1fff,57,0
c8060d51103a5da5dae2f50ccf607783,32,0,37b406f6,0a480293,fc026ffd,59,0
e1c2a6d74aef36a7b4b3e6757c44551f,32,0,52d10a5a,09600259,f4f3ffff,71,0
d2249efcab6fcbc93c619a3def79746f,32,0,92101242,076801db,1b177ddd,75,0
8bdd6bd097bb809a789778e39fa600ef,32,0,a92b1525,06b001ad,82df7b7f,69,0
aaf6231c258867be3c5e20bd4431c02b,32,0,ae2c15c5,068801a3,40673fff,59,0
989c25f32cbf7e766c2253a0d6562563,32,0,be3c17c7,06080183,5c0ff7bf,65,0
f308bea82ad43af5144760eca3b079f7,32,0,e6641ccc,04c80133,aab7b5fd,65,0
c98a3395f88db903024cfa59ce3ab3bb,32,0,e7651cec,04c00131,dbafbf7f,65,0
d853b08c8f3d0115627044957ae0ee37,32,0,21a30434,02f000bd,908bf5ff,59,0
ccb2de201d31002498b691cd21c87f57,32,0,67e50cfc,00c00031,bc16fdff,57,0
a08665f43252bb7a0ea05c9a46f6972f,32,0,6eec0ddd,00880023,4c205aff,63,0
8ee60ff11952f038a6180c32f85eccd3,32,0,74080e81,ffa0ffe9,88aa6efd,61,0
c6c1115c61be1565ee3df2afab052883,32,0,fa861f50,fbd0fef5,a87d75bf,63,0
f97ec174ca735ee7528665c39e3c67af,32,0,ee921dd2,fb70fedd,313f73ff,73,0
e8a59a55126381ba6e1f1fcd0af9bef3,32,0,ceb219d6,fa70fe9d,d5a7f7ff,69,0
f30c5fa47209e5683cdddd26bce4b47b,32,0,c8b41916,fa40fe91,59fbffff,69,0
9a02d1fd1776805a6c94bf271437143f,32,0,a7db14fb,f938fe4f,ecf76fff,63,0
bb299931a545677e285de779cfa0d4fb,32,0,a0dc141b,f900fe41,0bfabcdf,71,1
d58737e7e932fd9196677b6375abc053,32,0,9ee213dc,f8f0fe3d,993bbdfd,73,0
d3ac41341b05f0f2cc5528a2f1777ddb,32,0,6c110d82,f768fddb,51caf3ff,65,0
de7997f3b9ffa2b82092ccd35629d7bf,32,0,68150d02,f748fdd3,59c2bdff,75,0
fdc8ca3d68d8642d4c77c5c0508bebab,32,0,58250b04,f6c8fdb3,d27f435f,65,0
ae44c959dffe82e90a353d7495d281a3,32,0,364b06c9,f5b8fd6f,242ff77f,65,0
b838da6f1d6eb471b4301bee8491214f,32,0,34490689,f5a8fd6b,4fbbf7ff,63,1
9e312d49b44c5292e23e0d8844d04ea3,32,0,56280ac5,eea0fba9,35847aff,55,1
bf1a6585067fb5b6a6f755d69f478e67,32,0,512f0a25,ee98fba7,2c62fdff,75,0
9b0b18c4fe508cfe2461a2de8b3d069f,32,0,304e0609,ed90fb65,8ebf37ff,63,0
f5a5b612b22716119a5b3ec431361237,32,0,0e7001ce,ec60fb19,2cf3fefd,61,0
d32b6ef1b5347fbb00abfecc4f382f93,32,0,cdb319b6,ea78fa9f,344e77fd,73,0
a4b610d4fa3da037c47ff1709e1bcd63,32,0,c2bc1857,ea00fa81,8e4efdff,67,0
a4b1784cc9b5b62fa89053ff0945003f,32,0,b1cf1639,e998fa67,e37bff7f,61,0
ee09c3434e650390f8d39a62306a5133,32,0,9de313bc,e8f8fa3f,ebabbd7f,57,0
d95e98b93ec6d22c021fe4a6fabe311b,32,0,98e6131c,e8d0fa35,10e1f7ff,67,1
9fbfcbb5f35bd17f6635c61f65950e4b,32,0,601f0c03,e718f9c7,dc7de3ff,77,0
b34155bee3926411ce3b7a30195c64eb,32,0,631c0c63,e700f9c1,c1f55dff,63,0
8b59cd8152dfc656f01cb1c8a9e35277,32,0,552a0aa5,e6b0f9ad,8d5af57f,65,0
e825dd088fda18ebce0e6b2c23e821e7,32,0,1c63038c,e4f8f93f,7dffedfd,63,1
c90e95c43de9ffcf8ac73372f87fe123,32,0,1b64036c,e4c0f931,2a6bfbfd,73,0
e76fae6dd21c1a433aafb85deec23edf,32,0,bac51758,e1c8f873,49bffd7f,75,0
95cf8d5de4810dbb54cbba386752594f,32,0,a0df141b,e118f847,c75b3dff,67,0
bbd08e398ecac6e8ad16d14b9af8834b,32,0,423a0847,de30f78d,a4077ffd,65,0
e5895b9a9b1672660793cd8ef8ff4327,32,0,2850050a,dd60f759,9fdbffff,69,0
b33f6d73662c4ace878e9a6cf24b6113,32,0,2058040b,dd20f749,742fdaff,67,0
d7e1854d3d810ce50b4a7a514a8722bf,32,0,dea61bd4,dad0f6b5,5bbd6bff,61,0
846aeeb1b92ffc3921e7206a188085eb,32,0,c3bb1877,da38f68f,31db7bff,61,0
c19afee3cc992c65d9a0fe44cc9a4f0f,32,0,afd715fa,d958f657,380f7cfd,67,0
88346e2ac0ea5ccd796169c129da26eb,32,0,641d0c83,d708f5c3,9436b7ff,61,0
cf5903e2e5c0bb38c5e5442db7abdd83,32,0,4c350986,d648f593,a6f3b57d,67,0
f0e1bb527d85e6a215b171ce15cc5ff3,32,0,2b52056a,d570f55d,416a9bff,69,0
f2797668b131a0586138e441e8e627f3,32,0,fa831f50,d3f8f4ff,14a981ff,61,0
d3523ea40302477c25f1bc1f3371e737,32,0,fd841fb0,d3c0f4f1,30befcff,65,0
85e4084dfe387fd4a5ecebfd39c5c503,32,0,f58c1eb1,d380f4e1,82ce7dff,69,0
8d0c839f2556e5eae39b0255c628ea07,32,0,e49d1c93,d308f4c3,eafbbfff,61,0
ee77fb8ecbdb2d4fb1667a3edb7d54cb,32,0,dea71bd4,d2d8f4b7,5a43f75f,81,0
b02e2e2dde0799c11be366fbb97a94a7,32,0,b4cd1699,d188f463,0f86eadf,69,1
e61f37018d0c2e205700e7770d81e4db,32,0,1d6703ac,ccd8f337,6d9d3dff,59,0
e1baa72e382ca0ae89397f21a81819bb,32,0,d9a31b34,caf8f2bf,9bfbb1bf,61,0
db382a13ea7523589f32e594c592d3f7,32,0,d8a21b14,caf0f2bd,5ef3f7ff,67,0
82c6b7a7e5297e13b72ba5c522136a2b,32,0,90ea121d,c8b0f22d,c43037ff,65,0
834a89630d9e9ab56f85aa902349ae13,32,0,403b0807,c638f18f,ba371bff,59,0
9dd9791f27e8200bfb18c72d5ab9eca7,32,0,205b040b,c538f14f,4b3dfdff,69,0
a81437e7345fd00629f8e8a44d58705f,32,0,1269024d,c4a8f12b,157ba6ff,61,0
dab414d702c2c7fe479ceac1c4c817cf,32,0,0873010e,c478f11f,773edfff,65,0
ede19715ddc17109e1f550c72e03f337,32,0,eb901d72,c360f0d9,1ac7b3bf,67,0
e2ae54d01c2f02f2251ee5fb5468a583,32,0,d8a31b14,c2f8f0bf,7b74f7ff,61,0
81d24459c12adc4f1b0c3f1fde63d613,32,0,91ea123d,c0b0f02d,4d7dffff,63,0
fea7b1ae554d99fd99afd90bf0ad1be7,32,0,8ff411fe,c040f011,7d7767ff,77,0
fe8a8b10c57f578ab675e5569bc4261f,32,0,51250a24,bec8efb3,b7bfb9ff,69,0
a83cbdf938456f223668b2b49170042b,32,0,592d0b25,be88efa3,6521fcff,59,0
97840549a00032b8e63c87573317865b,32,0,3e4a07c9,bdb0ef6d,78bb3b7f,55,0
f1c2204d371932691e71f2e576f1bdf7,32,0,1165022c,bcc8ef33,780defff,69,0
e7bceb435a2963bafcd110bd47ad99cb,32,0,f5811eb0,bbe8eefb,adabddff,71,0
c1378300c1127b43566bb6f88ee2ede3,32,0,a3d7147a,b958ee57,edf7bbff,63,0
f2d1bb2b2092862ddeb9cab01ddfcc93,32,0,63160c62,b750edd5,202b67fd,67,1
a9b25b057f52eccfb2637923b03544c3,32,0,6f1a0de3,b730edcd,fc97bdff,65,0
889913c9cd610bebf6aa217d6ba28407,32,0,681d0d03,b708edc3,b10dfdff,61,0
cace4b8ca25732728c71a3c73a3e3753,32,0,265304ca,b578ed5f,977aff7f,65,0
8da32644877dd58730f58e2ba44fcc3b,32,0,0e7b01cf,b438ed0f,ffd3b7ff,65,0
b721ab795524567126fe149ec9c50677,32,0,0f7a01ef,b430ed0d,758236ff,65,0
baf47dbef7de043bca39f0ef6e9bac13,32,0,0b7e016f,b410ed05,4157b7fd,77,0
960ae3b5e717b15562374cc01252c6b3,32,0,087d010f,b408ed03,05ae9bff,61,0
cff6a63947eb8b55168bc853d5ccfbbf,32,0,a6d314da,b178ec5f,e4967f7f,75,0
ff06b5d42dc8b32c6edbea039a9ee227,32,0,81f4103e,b040ec11,ba6bfdff,69,0
f5f46c59080b91f2a09126079157aee7,32,0,75030ea0,aff8ebff,24233bff,61,0
d1e27980c3acbea24ee873801273eb43,32,0,67110ce2,af68ebdb,e93607ff,61,0
f0c9314c719f59860a212bdec9e42b87,32,0,60160c02,af50ebd5,33b7ff7f,61,0
fabcc704fa6df411089531b47c62350f,32,0,354306a8,adf8eb7f,0847feff,63,0
c03e4a39283477e71e9eab0111e8ff43,32,0,34420688,adf0eb7d,b523c5ff,63,0
f76911c35897a65be452d5c5db3c9f6b,32,0,31470628,add8eb77,8b6f3eff,71,0
dc321fe7fd7e9dbb9265f1bc026c08ab,32,0,f6801ed0,abe0eaf9,7c6767ff,71,0
c03c9201879410ac423b6fc331f77b93,32,0,d2a41a54,aac0eab1,55bd3bff,59,0
881e3c0c635084a23a54f713d5edd64f,32,0,c9bf1937,aa18ea87,a1edbadf,61,0
d4ddfcad1598119db8fdba9b6adfeaf3,32,0,94e2129c,a8f0ea3d,3e9bf5ff,77,0
875697519136e1419250e0a038d84da7,32,0,89ff113f,a818ea07,6b5df7fd,55,0
bec231aac8cca7a074d9240d893dbf03,32,0,6f180de3,a720e9c9,45d737ff,61,0
a2ccbc4cb2262ab7a487ba72baa6cc3b,32,0,4b3c0967,a600e981,068375ff,65,0
efd427cc1cfe60d51ab78df4915129db,32,0,364106c8,a5e8e97b,4c6dffff,69,0
8caf5fddf273a870484af59f8c049717,32,0,0c7b018f,a438e90f,df6abfff,67,0
a8bb923c9674e06bfa9664da2f3f5663,32,0,f88f1f11,a398e8e7,240ef57f,69,0
92391f01442d639dec9dfe6f42b59c2f,32,0,f98e1f31,a390e8e5,685fe9ff,67,0
af1cda2b8cf409ae780a384eaab92fd3,32,0,daad1b55,a288e8a3,f73b77fd,65,0
b967a1857dec292eaae0bc5b2ca44263,32,0,abdc157b,a100e841,7a3fefff,63,0
8caaef7d6e5bd923780093d23b45de9b,32,0,99ee133d,a090e825,64e6c0ff,69,0
b1f4a23abf14ec9c9568d3e28f1f2113,32,0,6c1c0d83,9f00e7c1,3e9a7fff,65,0
ed300a03fa546fbb7b2e3ce5a773d0f3,32,0,42320846,9e70e79d,365bffff,71,0
e80a3f8eb048b1d7bd7193b3689e98cf,32,0,2454048a,9d40e751,280ff7ff,67,0
fcec39ba11cca6fe2b58e464a4e8c4f3,32,0,1161022c,9ce8e73b,fded77ff,67,0
e278a15e08320a58d32a2b564a464b1b,32,0,0272004e,9c70e71d,b12b7fff,55,0
f9d3bc97c7f809c1dd4d2d7fdc44c543,32,0,e2921c52,9b70e6dd,95adb5ff,71,0
d28d0213fe3943729b306f4bb2551b0f,32,0,b0c01618,99e0e679,15cfb8ff,63,0
a02d2123c8a4548af5546d2e3bc57c9f,32,0,aada155b,9930e64d,ddebfffd,61,0
f717290edd298884ade73599302b9a93,32,0,72030e40,97f8e5ff,ad2375ff,63,0
b07a44c6f8036f7111631875ae5a61fb,32,0,5a2b0b45,96b8e5af,5990267f,63,0
ded3828887fce386c3b626e0830fb80f,32,0,176602ec,94d0e535,1463afff,63,0
c8af91be456cd51e7db3007a924c18e3,32,0,156402ac,94c0e531,a767fbff,63,0
8865b4617ac6db2e43ab710289bb9a3b,32,0,1f6e03ed,9490e525,508973ff,63,0
c8aa211ed944a44d4df96637250d516f,32,0,80f1101e,9068e41b,d53f7bff,61,0
d383a3b2249759cebf2ad03dba01c4f3,32,0,54260a84,8ed0e3b5,997eb77f,65,0
ba8d2deb41e83cfcef63b23c12d264b7,32,0,3b490769,8da8e36b,3d2e6fff,69,0
f8dd1d361d56137df9579209d4101abf,32,0,067400ce,8c40e311,79a7feff,67,0
e88fc873b1d959d52d2a811ff6ce4e57,32,0,63100c62,8760e1d9,49ddb5ff,69,0
d5aa0d59790033e6b9bd473e1ec2fdab,32,0,40330806,8678e19f,a1832efd,69,0
f954935269c9868811b3fb11620b970b,32,0,43300866,8660e199,67efb7ff,59,0
e2fd56a309a3e25a437139fad4169d83,32,0,453608a6,8650e195,f90d6dff,65,0
f953fbca5a4190907d5c599ef5555a57,32,0,30430608,85f8e17f,1de7f7ff,69,0
afe5cd23a77ba838fd410e7cffe17863,32,0,384b0709,85b8e16f,72e5fedf,73,0
b999de1565eb9ea0434428e6eea2d88f,32,0,3a490749,85a8e16b,b011ffff,65,0
92c008096fa2c20b69d6c85d17edcb9f,32,0,1b68036d,84a0e129,626ba9ff,61,0
f95123f2f5e1f7db21f99d5cd54ade87,32,0,d6a51ad4,82c8e0b3,231c2aff,75,0
c3d4c657143062355b1da5662f9ed997,32,0,a4d7149a,8158e057,e1b357ff,65,0
f61988af0787923889fd8aef387f456f,32,0,96e512dc,80c8e033,9f077fff,69,0
a717a54aa677eb7a1563aa6dffef7f03,32,0,721e0e43,7f10dfc5,c83dfdff,77,0
bb1928acdc9d666dc53d3412cc740c3b,32,0,563a0ac7,7e30df8d,b55d6bff,63,0
97e7b6a7cc54d3036d33883db0bd669b,32,0,55390aa7,7e28df8b,a170ffff,69,1
92dd832a86480d6fab6c276b7f502ea7,32,0,335f066b,7d18df47,7d5f2fff,65,0
ea0f3eca08afa118ab539debd4189ae3,32,0,0f6301ec,7cf8df3f,287ff97f,65,0
a22d90c7ec6b3516d33c053b3002373f,32,0,1478028f,7c20df09,ef98c6ff,61,0
c15430eead469af8dd64b9920d480d23,32,0,c8a41914,7ac0deb1,7343ffff,59,0
92d8338a1a607c3c9b264126c811672b,32,0,a6ca14d9,79b0de6d,5f7ff7ff,55,0
e07810ba2cfd6bc4f5424343418100bb,32,0,bcd0179a,7960de59,302dfdff,55,0
e4c9736bbdde4716875c41cf186841e3,32,0,79140f22,7740ddd1,02b0fedf,65,0
bd308647810a0c45c3aaa31168b73563,32,0,422f0845,7698dda7,8c3eb7ff,55,0
e36e3b7ca75eaed305c01d5b9dee3853,32,0,5b360b66,7650dd95,7bfb33ff,71,1
8010f3cdd5fb17256777037d37facf13,32,0,f4991e93,7328dccb,54aad1ff,71,0
828ae6cfb6ef36944f5b5230eacf33c3,32,0,c3ae1875,7290dca5,a18e7fff,69,1
d1018d333241c64865f6080bb8c89497,32,0,deb31bd6,7278dc9f,48fb77ff,53,0
8a626d1d6d81acaa092cbb9815221cc7,32,0,d2bf1a57,7218dc87,35f77bbf,57,0
b0e788b88c50394473c883a2eff61bd7,32,0,a0cd1419,7188dc63,255efd7d,63,0
eeb93583aa049bd2b5a23de81aaf16e7,32,0,b9d4173a,7140dc51,fb5b75ff,67,0
cd08684d7b235d47d94734fb1c0d2af3,32,0,89e4113c,70c0dc31,0ebd1efd,65,0
8ae542d8c3b023e3c5d26df6ab6d4e8f,32,0,731d0e63,6f08dbc3,6847d7ff,67,0
e44bec0e8fc7b90c7be8f1ec11665a27,32,0,4d2309a4,6ef8dbbf,71e27f7d,67,0
eca40f446721352a5170bacb79d5b87f,32,0,2f4105e8,6de8db7b,c4737fff,65,0
c2c25c75bb5cc6be8df7936bf836aadf,32,0,fd931fb2,6b78dadf,586ffbfd,75,0
f595078fcbff1702773bedaf32e2caf7,32,0,f8961f12,6b50dad5,9757fd5f,77,0
d4b927db4a44e63e5f1d177e7e2bc76f,32,0,8ce2119c,68f0da3d,7df11fff,75,0
fd7ae4c523199b245da3a6885a5128af,32,0,9af4135e,6840da11,696987ff,63,1
dddd92cd799d98a6c1c4f183809c2c53,32,0,4d2209a4,66f0d9bd,f4d2efff,63,0
b1ee4181657635e03b3d9e5b70fc0977,32,0,375806eb,6520d949,d4d27dfd,67,0
89f6d9bed43b97a7051a55a3c0433feb,32,0,016e002d,6490d925,95f03bff,69,0
c93e24594431fedc67a7e019fbab39e3,32,0,ed821db0,63f0d8fd,dbe7fbff,69,0
aa4234d09934206159b53afd71a04a73,32,0,a4cb1499,61b8d86f,bc49cb7f,57,0
8381f7cef0695d7b5b0b8b0b55daa5b3,32,0,b2dd165b,6108d843,e1efb9fd,69,0
c60d0769afc1c4b3b65c71bb4ac8ee7f,32,0,7b130f62,5f78d7df,2c3f2dff,69,0
d071145f6d51f22b085957215b8b4e93,32,0,79110f22,5f68d7db,b95875ff,61,0
a04c4af50b50d27a22fea6869870188f,32,0,274f04e9,5d98d767,4c57bfff,57,0
d89ef71585b77e0d22c11c063338accb,32,0,1b73036e,5c78d71f,ec701bff,63,0
8165da0116c352153a923a1a63f85c9b,32,0,c6ae18d5,5a90d6a5,9497fdbf,57,0
c492a2cb50fd9451ae3a46bb20bc5b23,32,0,d9b11b36,5a68d69b,e57bdd7d,61,0
bbe03fa4f712c7fb40760220992c5b8b,32,0,b4dc169b,5900d641,d1d3c7ff,63,0
86c5fa8e3fcbadc8d4e1c4017120e877,32,0,97ff12ff,5818d607,f3de7fff,63,0
db8d6c73923cca49e20924535816ddaf,32,0,69000d20,57e0d5f9,fcdbbfff,63,0
faa624bf200f2d6da6c07c0d83811d6b,32,0,6e070dc0,57d8d5f7,e9dfdf7f,61,0
fd016ca83a8fc4a8245c2099060764db,32,0,4c250984,56c8d5b3,6af2ffff,55,0
